-0.00, -0.00
-0.00, 0.00
-0.00, 0.00
-0.00, 0.00
-0.00, -0.00
-0.00, -0.00
0.00, -0.00
0.00, -0.00
0.00, -0.00
0.00, -0.00
0.00, -0.00
0.00, -0.00
0.00, -0.00
0.00, -0.00
0.00, -0.00
0.00, -0.00
0.00, -0.00
0.00, -0.06
0.01, -0.17
0.00, -0.32
0.00, -0.29
0.00, -0.21
-0.00, -0.12
-0.00, -0.04
-0.00, -0.01
-0.00, -0.00
-0.00, 0.00
-0.00, 0.00
-0.00, 0.00
-0.00, 0.00
-0.00, 0.00
-0.00, 0.00
-0.00, 0.00
-0.00, 0.00
-0.00, -0.00
-0.00, -0.00
0.00, -0.00
0.00, -0.00
0.00, -0.01
0.01, -0.01
0.01, -0.01
0.01, -0.01
0.01, -0.01
0.01, -0.01
0.01, -0.01
0.01, -0.01
0.01, -0.01
0.00, -0.11
0.01, -0.30
0.00, -0.56
0.00, -0.59
0.00, -0.50
-0.00, -0.35
-0.00, -0.15
-0.00, -0.03
-0.00, -0.00
-0.00, -0.00
-0.00, -0.00
-0.00, 0.00
-0.00, 0.00
-0.00, -0.00
-0.00, 0.00
-0.00, 0.00
-0.00, 0.00
-0.00, -0.00
-0.00, -0.00
-0.00, -0.00
-0.01, -0.00
-0.02, -0.00
-0.01, -0.01
-0.00, -0.01
-0.00, -0.01
-0.00, -0.01
0.00, -0.00
0.01, -0.00
0.02, -0.00
0.02, -0.00
0.00, -0.02
0.00, -0.03
0.00, -0.01
0.00, 0.01
0.00, 0.02
-0.00, -0.02
-0.01, -0.08
-0.00, -0.06
-0.00, -0.01
-0.00, -0.00
-0.00, -0.00
-0.00, -0.00
-0.00, -0.00
-0.00, -0.00
-0.00, 0.00
-0.00, 0.00
-0.00, 0.00
0.02, 0.00
0.20, 0.06
0.32, 0.33
0.20, 0.50
0.14, 0.53
0.14, 0.54
0.15, 0.54
0.15, 0.54
0.15, 0.54
0.15, 0.54
0.16, 0.54
0.17, 0.54
0.17, 0.54
0.09, 0.55
0.04, 0.56
0.01, 0.56
0.01, 0.56
-0.00, 0.53
-0.01, 0.48
-0.01, 0.42
-0.01, 0.33
-0.01, 0.11
-0.00, 0.00
-0.00, 0.00
-0.00, -0.00
-0.00, -0.00
-0.00, -0.00
-0.00, 0.00
-0.00, 0.00
0.02, 0.01
0.40, -0.00
0.89, 0.31
0.71, 0.70
0.44, 0.89
0.31, 0.92
0.28, 0.91
0.28, 0.91
0.28, 0.91
0.28, 0.91
0.28, 0.91
0.28, 0.91
0.28, 0.91
0.28, 0.91
0.25, 0.91
0.19, 0.91
0.11, 0.91
0.06, 0.90
0.00, 0.85
-0.03, 0.74
-0.02, 0.65
-0.01, 0.58
-0.01, 0.42
-0.00, 0.07
-0.00, 0.00
-0.00, -0.00
-0.00, -0.00
-0.00, -0.00
-0.00, -0.00
-0.00, 0.00
0.15, 0.01
0.96, 0.00
1.14, 0.38
1.01, 0.74
0.73, 0.87
0.52, 0.93
0.43, 0.97
0.40, 0.99
0.40, 0.99
0.40, 0.99
0.40, 0.99
0.40, 0.99
0.40, 0.99
0.40, 0.99
0.38, 0.99
0.35, 0.99
0.25, 0.97
0.15, 0.96
0.01, 0.93
-0.08, 0.87
-0.04, 0.81
-0.01, 0.71
-0.01, 0.45
-0.01, 0.12
-0.00, -0.01
-0.00, -0.00
-0.00, -0.00
-0.00, -0.00
-0.00, -0.00
0.01, 0.00
0.44, -0.02
1.10, 0.01
1.29, 0.31
0.99, 0.47
0.69, 0.39
0.62, 0.41
0.52, 0.49
0.45, 0.52
0.44, 0.52
0.44, 0.52
0.44, 0.52
0.44, 0.52
0.44, 0.52
0.44, 0.52
0.43, 0.52
0.40, 0.51
0.28, 0.48
0.15, 0.42
0.09, 0.47
-0.01, 0.67
-0.05, 0.80
-0.03, 0.56
-0.02, 0.21
-0.01, 0.01
-0.01, -0.04
-0.00, -0.01
-0.00, -0.01
-0.00, -0.00
-0.00, -0.00
0.02, -0.00
0.64, -0.04
1.11, 0.01
1.35, 0.20
0.95, 0.42
0.66, 0.45
0.63, 0.47
0.54, 0.48
0.48, 0.49
0.47, 0.49
0.47, 0.49
0.47, 0.49
0.47, 0.49
0.47, 0.49
0.47, 0.49
0.46, 0.49
0.43, 0.48
0.31, 0.45
0.19, 0.40
0.16, 0.39
0.04, 0.37
-0.16, 0.29
-0.08, 0.27
-0.02, 0.12
-0.01, -0.01
-0.01, -0.05
-0.01, -0.02
-0.01, -0.01
-0.00, -0.00
-0.00, -0.00
0.02, -0.00
0.70, -0.02
1.09, 0.04
1.34, 0.19
1.06, 0.37
0.69, 0.42
0.56, 0.40
0.47, 0.39
0.43, 0.40
0.41, 0.40
0.41, 0.40
0.40, 0.40
0.40, 0.40
0.40, 0.40
0.40, 0.40
0.40, 0.40
0.37, 0.39
0.26, 0.35
0.13, 0.30
0.08, 0.25
-0.04, 0.14
-0.13, 0.11
-0.05, 0.24
-0.01, 0.12
-0.01, -0.00
-0.01, -0.05
-0.01, -0.02
-0.01, -0.01
-0.00, -0.00
-0.00, -0.00
0.03, -0.01
0.72, 0.00
1.08, 0.07
1.32, 0.21
1.08, 0.33
0.68, 0.34
0.53, 0.34
0.43, 0.33
0.38, 0.32
0.35, 0.30
0.34, 0.30
0.33, 0.30
0.33, 0.30
0.33, 0.30
0.33, 0.30
0.33, 0.30
0.31, 0.29
0.21, 0.25
0.10, 0.21
0.04, 0.17
-0.03, 0.11
-0.08, 0.07
-0.04, 0.10
-0.02, 0.07
-0.01, 0.00
-0.01, -0.05
-0.01, -0.02
-0.01, -0.01
-0.00, -0.00
-0.00, -0.00
0.03, -0.01
0.73, 0.00
1.08, 0.08
1.31, 0.23
1.04, 0.34
0.67, 0.34
0.52, 0.33
0.38, 0.30
0.33, 0.28
0.31, 0.27
0.29, 0.26
0.28, 0.26
0.28, 0.26
0.28, 0.26
0.28, 0.26
0.28, 0.25
0.26, 0.25
0.18, 0.22
0.08, 0.18
0.04, 0.15
-0.02, 0.10
-0.05, 0.08
-0.03, 0.08
-0.03, 0.05
-0.01, 0.01
-0.01, -0.02
-0.01, 0.00
-0.01, 0.01
-0.00, -0.00
-0.00, -0.00
0.03, -0.01
0.73, 0.00
1.08, 0.08
1.31, 0.23
1.02, 0.35
0.65, 0.35
0.50, 0.32
0.35, 0.28
0.30, 0.27
0.28, 0.25
0.25, 0.23
0.25, 0.23
0.25, 0.23
0.25, 0.23
0.25, 0.23
0.24, 0.23
0.23, 0.22
0.16, 0.20
0.07, 0.16
0.03, 0.13
-0.02, 0.09
-0.04, 0.07
-0.03, 0.07
-0.03, 0.03
-0.00, 0.02
-0.00, 0.00
-0.00, 0.01
-0.00, 0.01
-0.00, -0.00
-0.00, -0.00
0.03, -0.01
0.73, 0.00
1.08, 0.08
1.30, 0.23
1.02, 0.35
0.65, 0.35
0.50, 0.32
0.35, 0.27
0.29, 0.25
0.26, 0.22
0.24, 0.21
0.23, 0.21
0.23, 0.20
0.23, 0.20
0.23, 0.20
0.23, 0.20
0.21, 0.20
0.15, 0.18
0.06, 0.15
0.02, 0.12
-0.02, 0.08
-0.05, 0.06
-0.03, 0.06
-0.02, 0.03
-0.00, 0.02
-0.00, 0.00
-0.00, -0.01
-0.00, -0.02
-0.00, -0.00
-0.00, -0.00
0.03, -0.01
0.73, 0.00
1.08, 0.08
1.30, 0.23
1.02, 0.35
0.65, 0.35
0.50, 0.31
0.35, 0.27
0.29, 0.24
0.26, 0.22
0.24, 0.20
0.23, 0.20
0.23, 0.20
0.23, 0.20
0.23, 0.20
0.23, 0.20
0.21, 0.19
0.14, 0.17
0.06, 0.14
0.02, 0.11
-0.02, 0.07
-0.05, 0.06
-0.03, 0.05
-0.02, 0.03
-0.00, 0.02
-0.00, 0.00
-0.00, -0.00
-0.00, -0.00
-0.00, -0.00
-0.00, -0.00
